id,name
ZNKN22204,Стойка Супер
ZNKN22205,Ценник
ZNKN22301,ФК Подложка ВПС
ZNKN22300,ФК Материал для торговли
ZNKN22302,ФК Форма бум.д/вып.
ZNKN22303,"ФК Этикетка, чек.лен"
ZNKN22304,ФК Упаков. бум д/фас
ZNKN22305,ФК Бутылка пластиков
ZNKN22306,ФК Пленка пищевая
ZNKN22307,ФК Пленка упаковочн.
ZNKN22308,ФК Контейнер пластик
ZNKN22309,ФК Посуда одноразов.
ZNKN22310,ФК Пакет полиэтилен.
ZNKN22311,ФК Сопутствующ матер
ZNKN22312,ФК Газ для упаковки
ZNKN22313,ФК Упаковка пластик.
ZNKN22314,ФК Упаковка алюмин.
ZNKN22401,Расх материалы ИТ
ZNKN22400,Расходные материалы ИТ
ZNKN30101,Аутстаффинг баз.перс
ZNKN30100,Аутстаффинг базовый персонал
ZNKN30000,Услуги
ZNKN30201,Журналы ОТ
ZNKN30200,Журналы ОТ
ZNKN30301,Мед.осмотр персонала
ZNKN30300,Медицинские расходы
ZNKN30401,Обучение персонала
ZNKN30400,Обучение Персонала
ZNKN30501,СОУТ
ZNKN30500,СОУТ
ZNKN30601,ДМС
ZNKN30600,Социал.программы ДМС
ZNKN30701,Аутстаффинг вспом. п
ZNKN30700,Аутстаффинг всп.перс
ZNKN30801,Комплексная уборка
ZNKN30800,Клининг Уборка помещ
ZNKN30901,Рекламные вывески
ZNKN30900,Реклама маркетинг
ZNKN30902,Реклама в прессе
ZNKN30903,Реклама на радио ТВ
ZNKN30904,Наружная реклама
ZNKN30905,Реклама в интернете
ZNKN30906,PR
ZNKN30907,Реклама на тран.ср.
ZNKN30908,Спец.акции
NF0406001,Аксессуары д/макияжа
NF0502010,Музыкальные инстр.
ZNKN48103,ТО и ремонт
FR0403003,Субпрод.из птицы с/м
AG_REBATE100000000000023502,Rabatt-Artikelgruppe
AG_REBATE100000000000021517,Rabatt-Artikelgruppe
AG_REBATE100000000000021518,Rabatt-Artikelgruppe
AG_REBATE100000000000021519,Rabatt-Artikelgruppe
AG_REBATE100000000000021520,Rabatt-Artikelgruppe
AG_REBATE100000000000021521,Rabatt-Artikelgruppe
AG_REBATE100000000000021522,Rabatt-Artikelgruppe
NF0509001,Куклы и акс. к ним
NF0509000,Игрушки для девочек
NF0509002,"Фигурки,герои д/дев"
NF0509003,Игровые наборы д/дев
NF0509004,Проч.игрушки д/дев
NF0510001,"Машин,наб.-дайкасты"
NF0510000,Игрушки для мальчиков
NF0510002,Жел. дороги и треки
NF0510003,"Машины,мотоц.,аккум."
NF0510004,Игровые наборы д/мал
NF0510005,"Фигурки,роб-трансфор"
NF0510006,Оружие и акс. к ним
NF0510007,Р/У игрушки
NF0510008,Проч.игрушки д/мал
NF0511001,Игрушки 0-3
NF0511000,Игрушки для малышей
NF0512001,Мягк.игруш.классич.
NF0512000,Мягкая игрушка
NF0512002,Мягк.игруш.лиценз.
NF0513001,Конструкторы Лего
NF0513000,Конструкторы
NF0513002,Конструкторы прочие
NF0514001,Настольные игры
NF0514000,"Творчество, развитие  и игры"
NF0514002,Пазлы
NF0514003,Наборы д/творчества
NF0514004,Муз.инструменты
ZNKN44101,АКБ
NF0514005,Иг.разв/эл.разв/унис
NF0502013,Оружие и акс. к ним
NF0502015,Радиоуправляемые игр
NF0502016,Роботы и трансфор.
NF0502017,Эл. игры и игрушки
NF0502018,Мягкие игрушки
NF0505001,Наборы д/творчества
NF0506001,"Бутылочки,поильники"
NF0506002,Пр. посуда д/нов-х
NF0508002,Акс. д/новорожден.
NF0508005,"Пустышки, соски"
NF0601001,Билеты
AG_REBATE100000000000026501,Rabatt-Artikelgruppe
NF0515001,"Дома,палатки,качели"
NF0515000,Игры для улицы
NF0515002,"Зимние, летние игры"
NF0515003,Мыльные пузыри
NF0515004,Мячи детские
NF0515005,"Возд.змей,теннис,пр."
NF0515006,Оружие водяное
NF0515007,Игрушки надувные
NF0515008,Мелки для рисования
NF0515009,Игрушки д/песочницы
NF0515010,Проч.игрушки д/улиц
ZNKN42302,Мониторы
ZNKN40101,Аудиторские услуги
ZNKN40100,Аудит
ZNKN40000,ПД Аудит и консалтинг
ZNKN40201,Прочие услуги
ZNKN40200,Аудит консалтинг
ZNKN40202,Подписки
ZNKN40301,Финансовый
ZNKN40300,Консалтинг
ZNKN40302,Юридический
ZNKN40303,Переводы
ZNKN40404,ПДАК
ZNKN40400,ПДАК
ZNKN41101,Системы безопасности
ZNKN41100,Охрана оборудование
ZNKN41000,ПД Безопасность
ZNKN41201,Обсл.систем безопасн
ZNKN41200,Охрана услуги
ZNKN41202,Физическая охрана
ZNKN41301,Оборудование ПБ
ZNKN41300,Пожарная безопасность
ZNKN41302,Услуги ПБ
ZNKN41401,ПДБ
ZNKN41400,ПДБ
ZNKN42101,Весовое оборудование
ZNKN42100,HARDWARE POS-терминалы и торгов.обо
ZNKN42000,ПД Информационные технологии
ZNKN42102,Кассовое оборудован
ZNKN42103,Компл./модули д/POS
ZNKN42104,Терминал сбора данны
ZNKN42105,Расход.матер.POS
ZNKN42111,Операционные системы
ZNKN42110,SOFWARE Программное обеспечение
ZNKN42112,Офисное ПО
ZNKN42113,Продл.поддерж.на ПО
ZNKN42114,Серверн/инфрастр.ПО
ZNKN42121,Интернет
ZNKN42120,TELECOM Мобильная связь
ZNKN42122,Подписка/потребление
ZNKN42123,Мобильная связь
ZNKN42131,ВКС
ZNKN42130,TELECOM Сетевое оборудование
ZNKN42132,Коммутаторы
ZNKN42133,Компл./модули д/ ВКС
ZNKN42134,Компл/мод.д/сет.обор
ZNKN42135,Лиценз.и серв.пакеты
ZNKN42136,Лиц./серв.пак.д/ВКС
ZNKN42137,Точки доступа
ZNKN42138,Шкафы телекоммуник.
ZNKN42139,Расход.матер.Сетевое
ZNKN42141,Базовые станции
ZNKN42140,TELECOM Телефония
ZNKN42142,Компл/мод.д/баз.стан
ZNKN42143,Оборудование DECT
ZNKN42144,Смартфоны
ZNKN42145,Телефония прочее
ZNKN42146,Телефоны офисные
ZNKN42147,Расход.матер.Телеф.
ZNKN42151,ПДИТ
ZNKN42150,ПДИТ
ZNKN42201,ИБП офисные
ZNKN42200,HARDWARE Источник бесперебойного пи
ZNKN42202,ИБП серверные Rack
ZNKN42203,Компл./модули д/ИБП
ZNKN42204,Расход.матер.ИБП
ZNKN42301,Комплектующие
ZNKN42300,HARDWARE Офисная техника
ZNKN42303,Персонал.компьютер
ZNKN42304,Печатное оборудован.
ZNKN42305,Сканеры
ZNKN42306,Расход.матер.ОТ
ZNKN42401,ЖК панели и TV
ZNKN42400,HARDWARE Периферийное оборудование
ZNKN42402,Идентификац.оборуд.
ZNKN42403,Комплектующие периф
ZNKN42404,Мультимедийн.оборуд.
ZNKN42405,Проекторы и экраны
ZNKN42406,Фотоаппарат
ZNKN42407,Расход.матер.Переф.
ZNKN42501,Компл./модули
ZNKN42500,HARDWARE Серверное оборудование
ZNKN42502,Лиценз.Box/серв.пак.
ZNKN42503,Сервера
ZNKN42504,Стойки серверные
ZNKN42505,Размещ.серв.оборуд.
ZNKN42506,Расход.матер.Сервера
ZNKN42601,Компл./модули  д/СХД
ZNKN42600,HARDWARE Система хранения данных
ZNKN42602,Лиценз.Box/с.пак.СХД
ZNKN42603,СХД NAS
ZNKN42604,СХД SAN для ЦОД
ZNKN42605,Расход.матер.СХД
ZNKN42701,Покопийная печать
ZNKN42700,IT SERVICES Аутсорсинг
ZNKN42702,Програм.обеспечение
ZNKN42703,Разраб./дораб.прил.
ZNKN42801,Каналы связи
ZNKN42800,IT SERVICES Открытия
ZNKN42802,ПНР
ZNKN42803,СКС
ZNKN42901,Поддержка ПО
ZNKN42900,IT SERVICES Поддержка
ZNKN42902,Поддержка проекта ИТ
ZNKN42903,Ремонт оборуд.ИТ
ZNKN42904,Поддержка оборуд.ИТ
ZNKN43101,Отлов птиц
ZNKN43100,Дератизация Дезинсекция Дезинфекция
ZNKN43000,ПД Качество
ZNKN43102,Пест-контроль
ZNKN43103,Проф.дез.моющ.сред.
ZNKN43104,Чистка спецодежды
ZNKN43201,Аудиты поставщиков
ZNKN43200,Управление качеством
ZNKN43202,Мониторинг
ZNKN43203,Оценка качества
ZNKN43204,Сертификация
ZNKN43205,Сюрвеинг
ZNKN43301,ПДК
ZNKN43300,ПДК
ZNKN45123,Ценникодержатель
ZNKN44100,Подъемно-разгрузочное оборудование
ZNKN44000,ПД Логистика и транспорт
ZNKN44102,Комплектующие
ZNKN44103,Оборуд.ч/з РЦ погруз
ZNKN44104,Погрузчики
ZNKN44105,Подъемные столы
ZNKN44106,Складские тележки
ZNKN44107,Штабелеры
ZNKN44108,Электрокары
ZNKN44201,Доставка склад.техн.
ZNKN44200,Подъемно-разгрузочное услуги
ZNKN44202,Монтаж склад. техн.
ZNKN44203,ТОРО склад. техн.
ZNKN44301,Доставка ПМ
ZNKN44300,Поломоечные машины
ZNKN44302,Комплектующие ПМ
ZNKN44303,Поломоечная машина
ZNKN44401,Термоконт.д/трансп.
ZNKN44400,Тара
ZNKN44402,Паллеты
ZNKN44403,Контейнеры д/трансп.
ZNKN44404,Доставка тары
ZNKN44405,Комплектующие д/тары
ZNKN44501,Полнокомплект. ТС
ZNKN44500,Транспорт
ZNKN44502,Фургон
ZNKN44503,ХОУ
ZNKN44504,Шасси
ZNKN44601,Комплектующие для ТС
ZNKN44600,Транспорт комплектующие
ZNKN44602,Резина
ZNKN44701,Аренда транспорта
ZNKN44700,Транспорт услуги
ZNKN44702,Доставка персонала
ZNKN44703,Доставка персонал.РЦ
ZNKN44704,Доставка товаров
ZNKN44705,Доставка товаров РЦ
ZNKN44706,Мойка ТС
ZNKN44707,ТОРО транспорт
ZNKN44708,Шиномонтаж
ZNKN44709,Эвакуатор
ZNKN44801,Стеллажи РЦ
ZNKN44800,Оборудование РЦ
ZNKN44802,Доставка стеллаж.РЦ
ZNKN44803,Монтаж стеллажей РЦ
ZNKN44804,Банановый газ
ZNKN44805,Доставка газа
ZNKN44806,Камеры газации дозр.
ZNKN44901,ПДЛТ
ZNKN44900,ПДЛТ
ZNKN45101,Воблеры
ZNKN45100,POSM
ZNKN45000,ПД Маркетинг
ZNKN45102,Гофролента д/паллет
ZNKN45103,Доставка POSM
ZNKN45104,Значки
ZNKN45105,Конструкции
ZNKN45106,Монтаж POSM
ZNKN45107,Номерок камер.хранен
ZNKN45108,Обор.ч/з РЦ торг.POS
ZNKN45109,Оборудование
ZNKN45111,Разработка проекта
ZNKN45110,Согласование вывесок
ZNKN45112,Согласование проекта
ZNKN45113,Сопровожден.проекта
ZNKN45114,Сувенирная продукция
ZNKN45115,Протекторы
ZNKN45124,ПДМ
ZNKN45120,ПДМ
ZNKN45201,Верстка POSM
ZNKN45200,Верстка
ZNKN45202,Верстка аудио/видео
ZNKN45203,Верстка каталогов
ZNKN45301,Разработка POSM
ZNKN45300,Креатив
ZNKN45302,Разработка каталога
ZNKN45303,Разработка моб.прил.
ZNKN45304,Разработка сайта
ZNKN45305,Разработка ТМ
ZNKN45306,Фотосъемки
ZNKN45307,Аксес.д/фотосъемки
ZNKN45401,Инф. клиентов Лояльн
ZNKN45400,Поддержка
ZNKN45402,Информац поддержка
ZNKN45403,Поддержка развития
ZNKN45404,Рассылки
ZNKN45501,Опросы покупателей
ZNKN45500,Исследования
ZNKN45502,Рыночная статистика
ZNKN45503,Экспертиза
ZNKN45601,Открытие магазина
ZNKN45600,Мероприятия Events Промо
ZNKN45602,Промо акции
ZNKN45701,Внутренее
ZNKN45700,Оформление
ZNKN45702,Наружное
ZNKN45703,Мойка вывесок
ZNKN45801,Бланки и буклеты
ZNKN45800,Печать
ZNKN45802,Календари
ZNKN45803,Каталоги
ZNKN45804,Купоны
ZNKN45805,Листовки
ZNKN45806,Наклейки
ZNKN45807,Плакаты
ZNKN45808,Скретч карты
ZNKN45901,PR
ZNKN45900,Реклама
ZNKN45902,Наружная реклама
ZNKN45903,Оборуд.ч/з РЦ рекл.
ZNKN45904,Рек на трансп сред
ZNKN45905,Реклама в интернете
ZNKN45906,Реклама в прессе
ZNKN45907,Реклама на радио ТВ
ZNKN45908,Рекламные вывески
ZNKN45909,Спецакции
ZNKN45910,Брендинг
ZNKN46101,Базовый персонал
ZNKN46100,Аутстаффинг
ZNKN46000,ПД Персонал
ZNKN46102,Вспомогат.персонал
ZNKN46201,СОУТ
ZNKN46200,Консалтинг
ZNKN46301,Мед.осмотр персонала
ZNKN46300,Медицинские расходы
ZNKN46302,Предрейсов.осмотр
ZNKN46401,Конференции
ZNKN46400,Мероприятия
ZNKN46402,Корпоратив
ZNKN46501,Обучение персонала
ZNKN46500,Обучение тренинги
ZNKN46601,ДМС
ZNKN46600,Страхование
ZNKN46701,Кадровое агенство
ZNKN46700,Подбор персонала
ZNKN46702,Кадровая реклама
ZNKN46703,Оценка персонала
ZNKN46801,Общежитие
ZNKN46800,Расходы на персонал
ZNKN46802,Столовая
ZNKN46901,ПДП
ZNKN46900,ПДП
ZNKN47101,Дороги и тротуары
ZNKN47100,Благоустройство
ZNKN47000,СЭ Строительство
ZNKN47102,Земляные работы
ZNKN47103,Малые арх формы
ZNKN47104,Озеленение
ZNKN47105,Пандус
ZNKN47201,Доставка/монтаж/дем.
ZNKN47200,Вертикальный транспорт услуга
ZNKN47301,Лифты
ZNKN47300,Вертикальный транспорт оборудование
ZNKN47302,Платформы и столы
ZNKN47303,Подъемник
ZNKN47304,Траволаторы/Экскол.
ZNKN47401,Врем здан и сооруж
ZNKN47400,Подготовка объекта к строительству
ZNKN47402,Врем-е электроснаб-е
ZNKN47403,Временное ограждение
ZNKN47404,Инфо-стенд стр-ва.
ZNKN47405,Охрана объекта
ZNKN47501,Авторский надзор
ZNKN47500,Технадзор функции заказчика
ZNKN47502,Разраб проек докум
ZNKN47503,Согл проект докум
ZNKN47504,Функц.техн.заказчика
ZNKN47601,Ж/Б конструкции
ZNKN47600,Устройство здания
ZNKN47602,Доставка/монтаж/дем.
ZNKN47603,Кондиционирование
ZNKN47604,Метал.конструкции
ZNKN47605,Демонтаж здан/строен
ZNKN47606,Устр.фундаментов
ZNKN47607,Устр.каркаса здания
ZNKN47608,Устр.наружных стен
ZNKN47609,Устройство полов
ZNKN47610,Устройст/отд.вн.стен
ZNKNOTCL,Не классифицирован
ZSPECIAL,Товары спец акций
ZSPECIAL_3,Товары спец.акций_3
ZSPECIAL_2,Товары спец.акций_2
FR1901433,Смесь Хельда д/ПР
FR1901434,Расходники прочее
FR1901435,Пакет д/ПР
FR1901436,Стакан д/ПР
FR1901437,Контейнер д/ПР
FR1901438,Животный белок д/ПР
FR1901439,Фудж д/ПР
FR1901440,Картоф.чипсы д/ПР
FR1901441,Чуч-Хела д/ПР
FR1901442,Квас д/ПР
FR2001001,П/ф из мяса
FR2001000,ФК П/ф из мяса
FR2000000,ФК Мясо
FR2001002,П/ф из мяса в марин.
FR2001003,П/ф из мяса др.живот
FR2001004,П/ф из мясного фарша
FR2001005,П/ф из субпрод.СП
FR2001006,П/ф мясо-растительн.
FR2101001,П/ф из птицы
FR2101000,ФК П/ф из птицы
FR2100000,ФК Птица
FR2101002,П/ф из птицы в мар.
NF0210005,Факсы
FR2101003,П/ф из фарша птицы
FR2201001,Изделия слоен.слад.
FR2201000,ФК Изделия слоеные
FR2200000,ФК Кондитерская
FR2201002,Изделия слоен.солен.
FR2202001,Пироги
FR2202000,ФК Изделия сдобные
FR2202002,"Пирожки, булки"
FR2203001,Пирожные
FR2203000,ФК Пирожные и торты
FR2203002,Торты
FR2204001,Печенье
FR2204002,Кексы
FR2205001,Шоколад
FR2205000,ФК Шоколад
FR1105001,Блокирована (Рыба горячего копч.)
FR2301000,ФК Кулинария
FR2300000,ФК Кулинария и салаты
FR2302000,ФК Салаты
FR2401001,П/ф из рыбного фарша
FR2401000,ФК П/ф из рыбы
FR2400000,ФК Рыба
FR2401002,П/ф из рыбы в марин.
FR2401003,"П/ф из рыбы, морепр."
FR2501001,Растар/Алкоголь/ПФ
FR2501000,Алкоголь/ПФ ФК
FR2500000,ПФ Фабрика Кухни
FR2502001,"Кетчуп,соусы раст/ПФ"
FR2502000,Бакалея/ПФ ФК
FR2502002,"Кетчуп,соусы смеш/ПФ"
FR2502003,"Кетчупы,соусы вар/ПФ"
FR2502004,Конд.добавки раст/ПФ
FR2502005,Конд.добавки смеш/ПФ
FR2502006,Крупы растар/ПФ
FR2502007,Крупы просеян/ПФ
FR2502008,Крупы смешан/ПФ
FR2502009,Крупы варен/ПФ
FR2502010,Макар.изд.растар/ПФ
FR2502011,Макар.изд.смешан/ПФ
FR2502012,Макар.изд.отварн/ПФ
FR2502013,Макар.изд.замоч/ПФ
FR2502014,Масло раст.растар/ПФ
FR2502015,Масло раст.смеш/ПФ
FR2502016,Масло раст.проц/ПФ
FR2502017,Мёд растар/ПФ
FR2502018,Мёд смешан/ПФ
FR2502019,Мука растар/ПФ
FR2502020,Мука просеян/ПФ
FR2502021,Мука смешан/ПФ
FR2502022,Нап.раств.растар/ПФ
FR2502023,Овощи суш.растар/ПФ
FR2502024,Овощи суш.смешан/ПФ
FR2502025,Овощи суш.очищ/ПФ
FR2502026,Овощи суш.измел/ПФ
FR2502027,Овощи суш.перебр/ПФ
FR2502028,Овощи суш.нарез/ПФ
FR2502029,Орехи/сухофр.раст/ПФ
FR2502030,Орехи/сухофр смеш/ПФ
FR2502031,Орехи/сухофр очищ/ПФ
FR2502032,Орехи/сухофр.изм/ПФ
FR2502033,Орехи/сухофр пер/ПФ
FR2502034,Орехи/сухофр нар/ПФ
FR2502035,Орехи/сухофр отв/ПФ
FR2502036,Орехи/сухофр жар/ПФ
FR2502037,"Специи,припр.раст/ПФ"
FR2502038,"Специи,припр.смеш/ПФ"
FR2502039,"Специи,припр.жар/ПФ"
FR2502040,"Специи,припр.прос/ПФ"
FR2503001,Из птицы/Бульоны/ПФ
FR2503000,Бульоны/ПФ ФК
FR2503002,Мясные/Бульоны/ПФ
FR2503003,Овощные/Бульоны/ПФ
FR2503004,Рыбные/Бульоны/ПФ
FR2504001,Газир.растар/Вода/ПФ
FR2504000,Вода/ПФ ФК
FR2504002,Нефил.растар/Вода/ПФ
FR2504003,Фильтр.раст/Вода/ПФ
FR2505001,ПФ из мяса/ПФ
FR2505000,Готовые ПФ/ПФ ФК
FR2505002,ПФ мясн.в мар/ПФ
FR2505003,ПФ из мяса др.жив/ПФ
FR2505004,ПФ из мясн.фарша/ПФ
FR2505005,ПФ из мясо-раст/ПФ
FR2505006,ПФ из субпрод/ПФ
FR2505007,ПФ из птицы/ПФ
FR2505008,ПФ из птиц.в мар/ПФ
FR2505009,ПФ из фарша пт./ПФ
FR2505010,ПФ рыбн.морепр/ПФ
FR2505011,ПФ рыбн.в марин/ПФ
FR2505012,ПФ из рыбн.фарш/ПФ
FR2505013,Блюда из мяса/ПФ
FR2505014,Блюда из овощ/ПФ
FR2505015,Блюда из птицы/ПФ
FR2505016,Блюда из рыбы/ПФ
FR2505017,Гарниры/ПФ
FR2505018,Заливные блюда/ПФ
FR2505019,Каши/ПФ
FR2505020,Напитки/ПФ
FR2505021,Овощн.кулин/ПФ/ПФ
FR2505022,Пиццы/ПФ
FR2505023,"Салаты кор,аз/ПФ"
FR2505024,Салаты корейск/ПФ
FR2505025,Салаты мясные/ПФ
FR2505026,Салаты овощные/ПФ
FR2505027,Салаты прочие/ПФ
FR2505028,Салаты рыбные/ПФ
FR2505029,Салаты с птицей/ПФ
FR2505030,Сендвичи/ПФ
FR2505031,Соленья/ПФ
FR2505032,Супы/ПФ
FR2505033,Издел сдобные/ПФ
FR2505034,Издел слоеные/ПФ
FR2505035,Торты/ПФ
FR2505036,Муч.изд/ПФ
FR2505037,Печенья/ПФ
FR2505038,Пирожные/ПФ
FR2505039,Шоколад/ПФ
FR2505040,Издел.из творог/ПФ
FR2506001,Выпечен/Конд.изд/ПФ
FR2506000,Кондитер издел/ПФ ФК
FR2506002,Растар/Конд.изд/ПФ
FR2506003,Смешан/Конд.изд/ПФ
FR2506004,Формов/Конд.изд/ПФ
FR2507001,Растар/Молочн.пр/ПФ
FR2507000,Молочная прод/ПФ ФК
FR2507002,Нарез/Молочн.пр/ПФ
FR2507003,Смешан/Молочн.пр/ПФ
FR2507004,Топлен/Молочн.пр/ПФ
FR2508001,Растар/Сыры/ПФ
FR2508000,Сыры/ПФ ФК
FR2508002,Нарез/Сыры/ПФ
FR2508003,Зачищ/Сыры/ПФ
FR2508004,Тертые/Сыры/ПФ
FR2508005,Смешан/Сыры/ПФ
FR2509001,Растар/Колб.изд./ПФ
FR2509000,Колбасные издел/ПФ ФК
FR2509002,Нарез/Колб.изд./ПФ
FR2509003,Жарен/Колб.изд./ПФ
FR2509004,Зачищ/Колб.изд./ПФ
FR2509005,Формов/Колб.изд./ПФ
FR2509006,Варен/Колб.изд./ПФ
FR2510001,Блин жар/Муч.изд/ПФ
FR2510000,Мучные издел/ПФ ФК
FR2510002,Блин форм/Муч.изд/ПФ
FR2510003,Тесто см/Муч.изд/ПФ
FR2510004,Хлеб нар/Муч.изд/ПФ
FR2510005,Хлеб изм/Муч.изд/ПФ
FR2510006,Хлеб вып/Муч.изд/ПФ
FR2510007,Хлеб зач/Муч.изд/ПФ
FR2510008,Хлеб раст/Муч.изд/ПФ
FR2511001,Варен/Мясо/ПФ
FR2511000,Мясо/ПФ ФК
FR2511002,Дефрост/Мясо/ПФ
FR2511003,Жарен/Мясо/ПФ
FR2511004,Запечен/Мясо/ПФ
FR2511005,Зачищ/Мясо/ПФ
FR2511006,Измельчен/Мясо/ПФ
FR2511007,Марин/Мясо/ПФ
FR2511008,Нарез/Мясо/ПФ
FR2511009,Растар/Мясо/ПФ
FR2511010,Смешан/Мясо/ПФ
FR2511011,Формов/Мясо/ПФ
FR2511012,Бланш/Мясо/ПФ
FR2511013,Помыт/Мясо/ПФ
FR2511014,Обраб/Мясо/ПФ
FR2511015,Тушен/Мясо/ПФ
FR2512001,"Бланш/Овощи,фрукт/ПФ"
FR2512000,"Овощи,фрукты/ПФ ФК"
FR2512002,"Дефрост/Овощи,фр/ПФ"
FR2512003,"Жарен/Овощи,фр/ПФ"
FR2512004,"Запечен/Овощи,фр/ПФ"
FR2512005,"Нарез/Овощи,фрукт/ПФ"
FR2512006,"Очищ/Овощи,фрукт/ПФ"
FR2512007,"Смеш/Овощи,фрукт/ПФ"
FR2512008,"Варен/Овощи,фрукт/ПФ"
FR2512009,"Пюрир/Овощи,фрукт/ПФ"
FR2512010,"Растар/Овощи,фр/ПФ"
FR2512011,"Терт/Овощи,фрукт/ПФ"
FR2512012,"Измел/Овощи,фрукт/ПФ"
FR2512013,"Помыт/Овощи,фрукт/ПФ"
NF0301002,Поддоны
FR2512014,"Марин/Овощи,фрукт/ПФ"
FR2512015,"Подгот/Овощи,фр/ПФ"
FR2512016,"Замоч/Овощи,фрукт/ПФ"
FR2512017,"Тушен/Овощи,фрукт/ПФ"
FR2513001,Варен/Птица/ПФ
FR2513000,Птица/ПФ ФК
FR2513002,Дефрост/Птица/ПФ
FR2513003,Жарен/Птица/ПФ
FR2513004,Запечен/Птица/ПФ
FR2513005,Зачищ/Птица/ПФ
FR2513006,Измельчен/Птица/ПФ
FR2513007,Марин/Птица/ПФ
NF0210003,Принтеры
FR2513008,Нарез/Птица/ПФ
NF0210006,Шредеры
FR2513009,Растар/Птица/ПФ
FR2513010,Смешан/Птица/ПФ
FR2513011,Формов/Птица/ПФ
FR2513012,Бланш/Птица/ПФ
FR2513013,Помыт/Птица/ПФ
FR2513014,Обраб/Птица/ПФ
FR2513015,Подгот/Птица/ПФ
FR2513016,Тушен/Птица/ПФ
FR2514001,Варен/Рыба/ПФ
FR2514000,Рыба/ПФ ФК
FR2514002,Дефрост/Рыба/ПФ
FR2514003,Жарен/Рыба/ПФ
FR2514004,Запечен/Рыба/ПФ
FR2514005,Зачищ/Рыба/ПФ
FR2514006,Измельчен/Рыба/ПФ
FR2514007,Марин/Рыба/ПФ
FR2514008,Нарез/Рыба/ПФ
FR2514009,Растар/Рыба/ПФ
FR2514010,Смешан/Рыба/ПФ
FR2514011,Формов/Рыба/ПФ
FR2514012,Бланш/Рыба/ПФ
FR2514013,Обраб/Рыба/ПФ
FR2514014,Подгот/Рыба/ПФ
FR2514015,Тушен/Рыба/ПФ
FR2515001,Смешан/Яйцо/ПФ
FR2515000,Яйцо/ПФ ФК
FR2515002,Варен/Яйцо/ПФ
FR2515003,Жарен/Яйцо/ПФ
FR2515004,Нарез/Яйцо/ПФ
FR2515005,Растар/Яйцо/ПФ
FR2515006,Терт/Яйцо/ПФ
FR2515007,Измел/Яйцо/ПФ
NF0101001,Автоаксессуары
NF0101000,Автопринадлежности
NF0100000,Авто аксессуары
NF0101002,Автозапчасти
NF0101003,Автоинструменты
NF0101004,Автошины и диски
NF0102001,Авто жидкости
NF0102000,"Автохимия, косметика"
NF0102002,Автоароматизаторы
NF0102003,"Автомасла, смазки"
NF0102004,Автошампуни
NF0102005,Акс.по уходу за авто
NF0102006,Ср. по уходу за авто
NF0102007,Стеклоомыватели
NF0201001,Авто - Мониторы
NF0201000,Авто-Техника
NF0200000,Бытовая техника
NF0201002,Авто-магнитолы
NF0201003,Авто Акустика
NF0201004,Навигаторы ПО к ним
NF0201005,Прочая авто-техника
NF0202001,Кабели
NF0202000,Аудио-Видео аксессуары
NF0202002,"Кроншт.,подставки ТВ"
NF0202003,Микрофоны
NF0202004,Наушники
NF0202005,Пр акс д/аудио-видео
NF0202006,Пульты ДУ
NF0202007,ТВ антенны
NF0203001,Колонки
NF0203000,Аудиотехника
NF0203002,Магнитолы
NF0203003,Музыкальные центры
NF0203004,Прочая аудиотехника
NF0203005,Радио- приемники
NF0203006,"Усилители, ресиверы"
NF0203007,"MP3, флешплееры"
NF0203008,Диктофоны
NF0204001,DVD  проигрыватели
NF0204000,Видеотехника
NF0204002,Видеокамеры
NF0204003,Домашние кинотеатры
NF0204004,Караоке
NF0204005,Плееры
NF0204006,Прочая видео техника
NF0204007,Телевизоры ЖК
NF0204008,Телевизоры Кинескоп.
NF0204009,Телевизоры Плазм.
NF0205001,Аксессуары д/прист.
NF0205000,"Игровые приставки, аксессуары"
NF0205002,Игровые приставки
NF0206001,Водонагреватели
NF0206000,Климатическая техника
NF0206002,Кондиционеры
NF0206003,Обогреватели
NF0206004,Прочая клим. тех.
NF0206005,"Увлажнители, иониз."
NF0207001,Акс. комп. прочие
NF0207000,Компьютеры и аксессуары к ним
NF0207002,Безпроводная связь
NF0207003,Блоки БП
NF0207004,Игровые манипулят.
NF0207005,Кабели компьютерные
NF0207006,Карманные компьютеры
NF0207007,Клавиатура и наборы
NF0207008,Колонки компьютерн.
NF0207009,Компьютерные компл.
NF0207010,Мониторы
NF0207011,Мыши компьютерные
NF0207012,Ноутбуки
NF0207013,Подставки для дисков
NF0207014,Сетевые фильтры
NF0207015,Системные блоки
NF0207016,Ср-ва ухода за техн.
NF0207017,Сумки для ноутбуков
NF0207018,"Фут.,портм.д/дисков"
NF0208001,"Бритвы, триммеры"
NF0208000,Красота и Здоровье
NF0208002,Ванночки д/ног элек.
NF0208003,Весы напольные
NF0208004,Зеркала электрич.
NF0208005,"Зуб.щетки,центры эл."
NF0208006,Маник./пед. эл/приб
NF0208007,Массажеры электр.
NF0208008,Машинки для стрижки
NF0208009,"Пр э/пр. д/тела,лица"
NF0208010,"Тонометры,термометры"
NF0208011,Фены
NF0208012,Электрогрелки д/об.
NF0208013,"Э/щипцы, э/бигуди"
NF0208014,Эпиляторы
NF0209001,Диски для записи
NF0209000,Носители информации
NF0209002,"Карты пам., кард-рид"
NF0209003,Переносной жес. диск
NF0209004,Флеш- карты
NF0210001,Копировал. аппараты
